latitude,longitude,population
17.889583597774983,83.422082279645,5.533639
17.889583597774983,83.422915612975,4.390913
17.889583597774983,83.423748946305,2.722365
17.889583597774983,83.424582279635,8.023748
17.889583597774983,83.427082279625,5.432266
17.889583597774983,83.427915612955,5.803768
17.889583597774983,83.428748946285,2.009282
17.889583597774983,83.429582279615,2.435773
17.889583597774983,83.430415612945,8.940466
17.889583597774983,83.431248946275,12.173954
17.889583597774983,83.432082279605,9.246592
17.889583597774983,83.436248946255,0.180263
17.889583597774983,83.437082279585,6.14728
17.889583597774983,83.437915612915,10.494308
17.889583597774983,83.438748946245,10.843658
17.889583597774983,83.439582279575,7.288914
17.888750264444983,83.390415613105,53.363857
17.888750264444983,83.391248946435,45.950546
17.888750264444983,83.392082279765,37.088264
17.888750264444983,83.392915613095,46.642315
17.888750264444983,83.393748946425,45.01928
17.888750264444983,83.394582279755,35.89209
17.888750264444983,83.395415613085,34.029613
17.888750264444983,83.396248946415,29.401201
17.888750264444983,83.397082279745,26.826641
17.888750264444983,83.397915613075,18.888138
17.888750264444983,83.39874894640501,10.250272
17.888750264444983,83.399582279735,13.431167
17.888750264444983,83.40041561306501,13.322305
17.888750264444983,83.401248946395,15.531836
17.888750264444983,83.402082279725,27.002245
17.888750264444983,83.402915613055,28.123299
17.888750264444983,83.403748946385,28.202065
17.888750264444983,83.404582279715,21.857197
17.888750264444983,83.405415613045,11.407282
17.888750264444983,83.406248946375,1.492911
17.888750264444983,83.407082279705,9.081677
17.888750264444983,83.407915613035,20.95478
17.888750264444983,83.408748946365,23.830585
17.888750264444983,83.409582279695,21.77803
17.888750264444983,83.410415613025,15.533097
17.888750264444983,83.413748946345,12.919109
17.888750264444983,83.421248946315,0.878182
17.888750264444983,83.422082279645,2.546727
17.888750264444983,83.422915612975,1.756365
17.888750264444983,83.429582279615,1.104417
17.888750264444983,83.430415612945,9.250053
17.888750264444983,83.431248946275,14.010312
17.888750264444983,83.432082279605,10.465263
17.888750264444983,83.432915612935,1.141639
17.888750264444983,83.436248946255,1.053821
17.888750264444983,83.437082279585,7.163764
17.888750264444983,83.437915612915,13.728801
17.888750264444983,83.438748946245,11.941119
17.888750264444983,83.439582279575,7.234033
17.887916931114983,83.388748946445,25.193146
17.887916931114983,83.389582279775,29.068995
17.887916931114983,83.390415613105,32.092655
17.887916931114983,83.391248946435,31.555063
17.887916931114983,83.392082279765,39.252483
17.887916931114983,83.392915613095,45.08573
17.887916931114983,83.393748946425,39.79781
17.887916931114983,83.394582279755,33.626095
17.887916931114983,83.395415613085,33.180996
17.887916931114983,83.396248946415,22.088018
17.887916931114983,83.397082279745,16.413183
17.887916931114983,83.397915613075,12.26145
17.887916931114983,83.39874894640501,1.824706
17.887916931114983,83.399582279735,0.189611
17.887916931114983,83.40041561306501,13.64582
17.887916931114983,83.401248946395,23.520332
17.887916931114983,83.402082279725,26.889053
17.887916931114983,83.402915613055,27.907967
17.887916931114983,83.403748946385,17.592724
17.887916931114983,83.404582279715,11.99264
17.887916931114983,83.405415613045,6.674188
17.887916931114983,83.406248946375,2.722365
17.887916931114983,83.407082279705,0.878182
17.887916931114983,83.407915613035,14.223598
17.887916931114983,83.408748946365,20.929289
17.887916931114983,83.409582279695,19.843166
17.887916931114983,83.410415613025,12.848737
17.887916931114983,83.411248946355,2.985821
17.887916931114983,83.412082279685,2.019821
17.887916931114983,83.428748946285,1.405094
17.887916931114983,83.430415612945,6.460126
17.887916931114983,83.431248946275,9.123199
17.887916931114983,83.432082279605,6.83366
17.887916931114983,83.436248946255,0.790363
17.887916931114983,83.437082279585,5.444732
17.887916931114983,83.437915612915,7.349851
17.887916931114983,83.438748946245,6.554711
17.887916931114983,83.439582279575,2.371092
17.887083597784983,83.386248946455,29.950947
